,customerNo,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order
16171,24553,49085,18,7,933.66,5,599.0,599.0,2995.0,1,599.0,599.0,599.0,?,1,2,600,70,24,0,54,1,609,y
16172,24554,49087,18,7,752693.0,26,9.99,59.99,830.5,12,9.99,59.95,312.8,?,1,2,4000,588,215,3,50,2,166,y
16173,24555,49090,18,7,812581.0,23,3.99,49.99,385.77,4,3.99,49.99,101.96,5,1,2,2000,556,340,8,56,2,7,y
16174,24556,49091,18,7,147886.0,3,3.99,8.99,21.97,3,3.99,8.99,21.97,?,1,2,4000,80,196,4,57,1,44,y
16175,24557,49093,18,7,253079.0,15,34.99,49.99,694.85,1,49.99,49.99,49.99,?,?,?,400,499,6,10,47,1,161,n
16176,24558,49094,18,7,442656.0,12,19.99,19.99,239.88,3,19.99,19.99,59.97,?,1,2,800,508,73,8,56,2,33,y
16177,24559,49095,18,7,524.07,19,6.99,24.99,224.83,2,9.99,16.99,26.98,?,?,?,1700,543,50,9,41,2,15,n
16178,2456,4855,12,5,1850892.0,41,16.99,89.95,1351.24,7,16.99,49.99,231.84,5,1,2,200,457,34,5,38,2,11,y
16179,24560,49096,18,7,1979697.0,29,12.49,549.99,1574.25,3,19.99,42.01,101.99,?,1,2,5000,548,195,4,40,2,151,y
16180,24561,49097,18,7,487906.0,8,0.0,19.99,79.94,4,0.0,19.99,39.97,?,1,2,1000,523,45,4,26,2,11,y
16181,24562,49098,18,7,0.0,1,14.99,14.99,14.99,1,14.99,14.99,14.99,?,?,?,1200,583,235,18,48,2,10,n
16182,24563,49099,18,7,366529.0,17,9.99,29.9,314.49,2,9.99,22.99,32.98,?,?,?,1800,530,36,0,46,2,5,n
16183,24564,49101,18,7,9754616.0,65,8.99,99.0,2384.86,6,8.99,99.0,214.96,?,1,2,600,502,22,2,31,2,152,y
16184,24565,49103,18,7,2614355.0,15,39.99,129.99,619.92,2,129.99,129.99,259.98,?,1,2,600,561,7,1,44,1,228,y
16185,24566,49106,18,7,918415.0,4,8.39,8.39,33.56,1,8.39,8.39,8.39,?,1,2,600,571,62,2,46,1,69,y
16186,24567,49109,18,7,2733948.0,23,3.99,139.99,576.78,2,3.99,29.99,33.98,?,1,2,1200,528,330,4,49,2,6,y
16187,24568,49110,18,7,291.68,9,9.99,12.99,98.91,3,9.99,12.99,32.97,?,1,2,4000,562,190,11,55,2,77,n
16188,24569,49112,18,7,140067.0,2,149.99,149.99,299.98,1,149.99,149.99,149.99,1,1,2,4000,546,305,8,52,2,18,n
16189,2457,4856,12,5,425673.0,14,29.99,29.99,299.9,2,29.99,29.99,59.98,?,1,2,3700,565,279,15,40,2,12,n
16190,24570,49113,18,7,438.96,4,64.99,64.99,259.96,1,64.99,64.99,64.99,?,1,2,2000,487,77,20,69,2,19,y
16191,24571,49114,18,7,1151005.0,35,7.0,39.99,624.76,4,7.0,19.99,56.97,?,1,2,1700,70,268,1,43,2,13,y
16192,24572,49118,18,7,67276.0,7,3.99,14.99,68.93,7,3.99,14.99,68.93,?,1,2,600,80,112,1,53,2,48,y
16193,24573,49120,18,7,2812849.0,82,4.99,119.95,2309.15,6,7.99,59.99,168.94,?,1,2,1300,541,147,1,34,2,229,y
16194,24574,49121,18,7,2530194.0,19,7.0,79.99,591.82,3,9.99,49.99,69.97,?,1,2,1200,499,47,13,44,2,297,y
16195,24575,49122,18,7,1213366.0,7,279.99,999.0,3448.94,1,529.99,529.99,529.99,1,1,?,800,443,11,10,50,1,9,n
16196,24576,49124,18,7,1828799.0,76,0.0,65.0,772.59,8,0.0,14.99,64.98,?,1,2,1000,543,55,9,35,2,68,y
16197,24577,49126,18,7,264583.0,11,12.99,19.99,163.89,2,12.99,12.99,25.98,1,1,2,2500,512,223,9,53,2,39,n
16198,24578,49127,18,7,10719889.0,111,2.0,59.99,1480.06,16,2.0,19.99,186.88,?,1,2,600,578,67,8,48,2,163,y
16199,24579,49128,18,7,69825.0,3,59.99,69.99,199.97,1,69.99,69.99,69.99,?,?,?,600,80,38,1,43,2,65,n
16200,2458,4857,12,5,0.0,1,24.99,24.99,24.99,1,24.99,24.99,24.99,?,?,?,800,445,38,3,39,2,21,n
16201,24580,49131,18,7,3830679.0,113,1.99,119.99,2726.46,6,19.99,119.99,489.94,5,1,2,2800,510,195,16,46,2,10,y
16202,24581,49133,18,7,995873.0,36,6.99,30.95,474.44,3,6.99,17.95,41.93,?,?,?,1700,528,116,9,36,2,21,n
16203,24582,49134,18,7,5187951.0,17,6.99,15.0,171.86,2,9.99,9.99,19.98,?,?,?,800,80,28,0,34,2,8,n
16204,24583,49135,18,7,922149.0,8,42.01,149.99,861.94,1,99.99,99.99,99.99,1,1,2,600,443,15,13,33,2,31,n
16205,24584,49137,18,7,471941.0,3,29.99,29.99,89.97,1,29.99,29.99,29.99,?,1,2,4000,570,216,10,60,2,37,y
16206,24585,49139,18,7,268146.0,12,29.99,29.99,359.88,1,29.99,29.99,29.99,?,?,?,3000,577,85,5,43,2,173,n
16207,24586,49143,18,7,441775.0,8,14.99,19.99,124.93,2,14.99,19.99,34.98,5,1,2,800,540,228,25,44,1,22,y
16208,24587,49146,18,7,115861.0,6,19.99,129.99,239.94,6,19.99,129.99,239.94,?,1,2,2900,517,70,11,50,1,55,y
16209,24588,49150,18,7,857336.0,12,49.99,99.99,839.88,1,49.99,49.99,49.99,?,1,2,600,587,74,3,50,2,20,y
16210,24589,49152,18,7,1117149.0,21,20.0,44.99,634.8,2,29.99,29.99,59.98,?,?,?,600,598,130,1,49,2,209,n
16211,2459,4859,12,5,73984.0,4,25.95,25.95,103.8,2,25.95,25.95,51.9,?,?,?,600,80,49,1,61,2,32,n
16212,24590,49153,18,7,1761035.0,11,69.99,599.99,4239.89,4,69.99,599.99,1269.96,?,1,2,1500,441,224,5,37,2,57,y
16213,24591,49154,18,7,55672.0,2,4.99,9.99,14.98,2,4.99,9.99,14.98,5,1,2,7000,541,222,31,39,1,8,y
16214,24592,49155,18,7,1357923.0,49,9.99,65.0,1129.46,5,14.99,34.9,118.79,?,1,2,600,597,287,1,43,2,127,y
16215,24593,49156,18,7,603512.0,3,24.99,24.99,49.98,1,24.99,24.99,24.99,?,1,2,2200,514,223,13,44,2,322,y
16216,24594,49157,18,7,364699.0,5,79.99,79.99,159.98,1,79.99,79.99,79.99,?,1,2,1900,513,200,9,40,2,19,y
16217,24595,49162,18,7,607008.0,12,9.99,12.99,124.89,4,9.99,12.99,45.96,?,1,2,600,487,319,3,47,2,21,y
16218,24596,49167,18,7,828118.0,24,29.99,59.95,239.86,1,29.99,29.99,29.99,1,1,2,600,532,7,3,50,2,42,n
16219,24597,49170,18,7,414.22,19,3.99,29.99,186.87,17,3.99,29.99,186.87,5,1,2,4000,70,110,3,41,2,266,y
16220,24598,49171,18,7,398266.0,5,14.99,39.99,129.95,5,14.99,39.99,129.95,5,1,2,8500,556,220,11,55,2,31,y
16221,24599,49173,18,7,1159977.0,22,29.95,79.95,759.66,4,29.99,29.99,119.96,1,1,2,600,540,55,3,42,2,22,n
16222,246,544,7,5,1162521.0,18,9.99,39.99,481.82,2,9.99,29.99,39.98,?,1,2,800,567,221,3,48,1,115,y
16223,2460,4860,12,5,682.88,20,9.99,149.99,814.81,5,14.99,149.99,269.95,5,1,2,4000,571,339,3,50,2,95,y
16224,24600,49174,18,7,311599.0,2,629.0,629.0,1258.0,1,629.0,629.0,629.0,2,1,2,2200,513,63,15,56,2,308,n
16225,24601,49175,18,7,824279.0,10,17.99,49.99,145.94,0,?,?,?,5,1,2,600,80,25,0,52,2,51,y
16226,24602,49176,18,7,827142.0,12,19.99,89.99,339.88,2,19.99,24.99,44.98,?,1,2,500,452,12,5,42,2,55,y
16227,24603,49178,18,7,1373974.0,10,0.0,89.99,459.93,4,4.99,89.99,184.97,5,1,2,1000,587,188,10,57,2,13,y
16228,24604,49181,18,7,8272711.0,92,2.99,54.99,1243.19,4,17.99,45.99,103.96,5,1,2,11300,503,212,13,42,2,41,y
16229,24605,49182,18,7,531.3,17,5.99,9.99,67.92,1,9.99,9.99,9.99,1,1,1,300,496,28,0,33,2,20,n
16230,24606,49183,18,7,382801.0,11,19.99,32.99,265.89,5,19.99,32.99,122.95,?,1,2,600,546,61,1,39,1,91,y
16231,24607,49186,18,7,428755.0,14,15.0,29.99,375.12,1,29.99,29.99,29.99,?,?,?,2500,473,216,10,54,2,16,n
16232,24608,49188,18,7,85367.0,2,3.99,3.99,7.98,1,3.99,3.99,3.99,?,?,?,8500,584,223,25,55,2,35,n
16233,24609,49189,18,7,848.22,11,12.99,99.99,184.93,1,12.99,12.99,12.99,?,?,?,500,516,26,9,28,2,10,n
16234,2461,4862,12,5,433728.0,5,159.99,199.99,897.97,2,159.99,189.0,348.99,?,?,?,600,571,6,1,28,2,205,n
16235,24610,49190,18,7,253366.0,5,3.99,59.95,163.79,5,3.99,59.95,163.79,?,1,2,2500,542,220,6,46,2,16,y
16236,24611,49191,18,7,917868.0,22,7.0,16.99,96.97,3,7.0,10.0,24.0,1,1,2,4200,514,220,14,45,2,24,n
16237,24612,49193,18,7,104.02,4,12.99,29.99,80.96,4,12.99,29.99,80.96,5,1,2,10000,572,408,32,66,2,12,y
16238,24613,49195,18,7,8603775.0,92,2.99,299.99,1905.79,3,3.99,139.99,203.93,?,1,2,600,70,20,2,32,1,345,y
16239,24614,49196,18,7,302471.0,8,3.99,49.99,141.92,8,3.99,49.99,141.92,?,1,2,600,70,274,0,46,2,422,y
16240,24615,49200,18,7,1094544.0,21,12.0,39.4,534.99,4,19.99,29.9,99.78,2,1,2,2500,553,223,9,43,2,265,n
16241,24616,49201,18,7,411956.0,16,17.95,32.99,414.81,1,32.99,32.99,32.99,?,1,2,1100,583,9,35,56,1,13,y
16242,24617,49202,18,7,1698316.0,26,39.99,329.99,5189.74,1,249.99,249.99,249.99,?,?,?,300,566,12,1,51,2,174,n
16243,24618,49203,18,7,619839.0,8,9.99,39.99,224.92,2,19.99,39.99,59.98,5,1,2,600,439,24,29,27,2,109,y
16244,24619,49204,18,7,2020834.0,52,3.99,33.61,687.29,16,3.99,33.61,188.91,?,1,2,900,492,67,6,45,2,55,y
16245,2462,4864,12,5,1373926.0,3,299.99,349.99,999.97,1,349.99,349.99,349.99,5,1,2,300,559,223,5,48,2,162,n
16246,24620,49206,18,7,4959084.0,111,4.0,59.95,2563.47,9,7.99,29.99,157.91,?,1,2,2600,500,79,17,50,2,216,y
16247,24621,49207,18,7,4955804.0,176,3.99,99.99,3680.57,6,3.99,69.99,116.96,5,1,2,800,475,2,4,52,2,40,y
16248,24622,49446,18,7,487311.0,22,69.99,389.99,4169.78,4,99.99,229.99,669.96,1,1,?,600,506,19,13,50,2,71,n
16249,24623,49211,18,7,3266805.0,28,4.99,59.99,659.74,7,4.99,49.99,133.93,?,1,2,1900,516,252,18,52,2,18,y
16250,24624,49213,18,7,5102858.0,37,9.99,499.99,3246.67,5,9.99,499.0,643.96,5,1,2,3000,614,494,2,71,1,205,y
16251,24625,49214,18,7,593208.0,15,4.99,19.0,162.98,15,4.99,19.0,162.98,5,1,2,4000,549,196,0,51,2,17,y
16252,24626,49218,18,7,258666.0,2,59.95,59.95,119.9,2,59.95,59.95,119.9,?,1,2,600,80,219,0,40,2,42,y
16253,24627,49225,18,7,1596881.0,28,9.99,69.99,914.74,5,19.99,49.99,149.95,?,1,2,4000,548,213,10,51,2,33,y
16254,24628,49226,18,7,699564.0,13,9.99,19.99,199.87,8,9.99,19.99,109.92,?,1,2,2000,577,230,7,52,1,17,y
16255,24629,49227,18,7,107577.0,1,29.99,29.99,29.99,1,29.99,29.99,29.99,?,1,2,4000,529,220,11,50,2,48,y
16256,2463,4865,12,5,443.86,3,299.99,299.99,899.97,1,299.99,299.99,299.99,?,1,2,600,571,25,2,59,2,178,y
16257,24630,49228,18,7,587497.0,5,10.0,24.99,83.97,3,15.99,24.99,63.97,5,1,2,3300,552,158,9,45,2,70,y
16258,24631,49229,18,7,2340441.0,54,8.0,109.0,1177.67,6,9.99,109.0,291.96,5,1,2,1000,552,67,8,48,2,11,y
16259,24632,49232,18,7,806075.0,6,34.99,34.99,174.95,2,34.99,34.99,69.98,3,1,2,600,70,23,0,54,2,732,n
16260,24633,49235,18,7,8014844.0,95,4.99,59.99,1254.06,11,4.99,49.99,200.81,?,1,2,900,70,31,3,43,2,299,y
16261,24634,49236,18,7,528968.0,4,199.99,299.99,999.96,1,249.99,249.99,249.99,1,1,2,4000,70,283,2,60,1,711,n
16262,24635,49237,18,7,26904.0,3,49.99,49.99,149.97,1,49.99,49.99,49.99,?,1,2,5000,538,179,14,70,1,9,n
16263,24636,49241,18,7,1106456.0,15,14.99,24.99,254.85,3,14.99,24.99,54.97,5,1,2,2500,558,224,7,57,1,82,y
16264,24637,49244,18,7,416599.0,4,59.99,79.99,259.96,1,59.99,59.99,59.99,2,1,2,0,70,39,0,46,2,16,n
16265,24638,49247,18,7,12173.0,2,9.99,9.99,19.98,1,9.99,9.99,9.99,?,?,?,1500,546,22,3,42,1,79,n
16266,24639,49249,18,7,1369845.0,42,14.99,59.95,1189.1,4,19.99,34.95,99.92,?,1,2,800,603,62,3,36,2,172,y
16267,2464,4866,12,5,1155755.0,5,139.99,169.99,759.95,3,139.99,169.99,449.97,?,1,2,600,548,68,4,38,1,201,y
16268,24640,49251,18,7,976157.0,10,24.99,49.99,324.9,2,24.99,49.99,74.98,1,1,?,600,566,123,1,38,2,261,n
16269,24641,49252,18,7,312181.0,5,399.99,469.99,2279.95,1,469.99,469.99,469.99,?,1,2,800,492,43,13,32,2,657,y
16270,24642,49253,18,7,2634226.0,43,1.0,39.0,225.83,4,1.0,6.99,16.98,?,1,2,700,493,20,6,22,2,40,y
16271,24643,49254,18,7,348142.0,15,0.0,4.99,28.96,1,0.0,0.0,0.0,2,1,2,6500,491,270,20,41,2,26,n
16272,24644,49256,18,7,1020518.0,25,7.99,49.99,485.75,3,7.99,8.99,24.97,?,1,2,1000,525,84,0,33,2,37,y
16273,24645,49260,18,7,686606.0,24,9.99,14.99,324.76,4,10.99,14.99,55.96,?,1,2,4000,613,207,10,46,2,27,y
16274,24646,49261,18,7,316.72,1,659.99,659.99,659.99,1,659.99,659.99,659.99,5,1,2,2500,509,231,27,48,1,5,y
16275,24647,49263,18,7,572137.0,17,6.99,59.95,560.77,2,23.96,39.95,63.91,?,?,?,1300,490,72,6,56,2,11,n
16276,24648,49264,18,7,765666.0,17,19.99,89.95,519.59,4,19.99,39.99,99.96,5,1,2,3000,523,183,23,45,2,12,y
16277,24649,49265,18,7,161884.0,3,29.99,29.99,89.97,1,29.99,29.99,29.99,?,1,2,3000,474,235,12,57,1,27,y
16278,2465,4867,12,5,4637.87,62,7.99,25.99,673.17,4,9.99,19.99,59.96,?,1,2,1400,500,179,5,53,2,15,y
16279,24650,49266,18,7,655972.0,32,3.99,25.2,225.95,1,16.99,16.99,16.99,2,1,2,7700,538,359,14,51,2,4,n
16280,24651,49271,18,7,3345.17,68,15.99,49.95,1255.52,6,16.99,41.99,160.94,1,1,2,2300,463,38,15,32,2,11,n
16281,24652,49272,18,7,126807.0,3,49.99,49.99,149.97,1,49.99,49.99,49.99,?,?,?,4000,572,219,2,59,1,216,n
16282,24653,49273,18,7,533202.0,12,17.99,29.99,311.88,4,17.99,29.99,103.96,?,1,2,4000,568,124,8,53,2,6,y
16283,24654,49274,18,7,2227342.0,15,29.99,59.99,659.86,3,39.99,59.99,149.97,?,1,2,900,457,18,11,62,2,27,y
16284,24655,49275,18,7,454.49,16,9.99,49.99,381.88,2,17.99,49.99,67.98,?,?,?,1500,545,261,17,44,2,7,n
16285,24656,49276,18,7,938372.0,15,3.99,59.95,615.57,10,3.99,59.95,352.78,?,1,2,4000,530,223,13,59,1,9,y
16286,24657,49277,18,7,2546291.0,33,1.0,39.99,257.97,3,5.0,39.99,49.99,?,1,2,?,?,?,0,42,2,22,y
16287,24658,49278,18,7,1443566.0,22,8.99,29.99,547.65,1,19.99,19.99,19.99,?,1,2,1100,508,18,10,35,2,6,y
16288,24659,49282,18,7,349623.0,14,9.99,14.99,74.94,1,14.99,14.99,14.99,1,1,2,600,485,21,4,36,2,38,n
16289,2466,4870,12,5,6813588.0,143,7.99,299.99,4941.32,19,7.99,79.99,617.66,5,1,2,1900,537,40,68,31,2,102,y
16290,24660,49284,18,7,1146361.0,16,1.0,34.99,245.91,1,24.99,24.99,24.99,?,1,2,1700,565,164,8,38,2,29,y
16291,24661,49285,18,7,9188977.0,141,0.99,149.99,1235.16,13,0.99,17.99,76.43,?,1,2,600,559,16,8,34,2,20,y
16292,24662,49287,18,7,214.71,6,29.99,29.99,179.94,2,29.99,29.99,59.98,?,1,2,600,507,27,1,32,2,94,y
16293,24663,49288,18,7,36099.0,4,22.99,22.99,91.96,1,22.99,22.99,22.99,?,?,?,300,459,220,2,46,2,69,n
16294,24664,49292,18,7,2743293.0,131,4.0,49.99,1441.09,6,9.99,17.99,82.96,5,1,2,800,553,142,15,53,2,8,y
16295,24665,49294,18,7,525936.0,13,3.99,12.99,129.87,6,3.99,12.99,59.94,5,1,2,5000,539,130,7,46,2,11,y
16296,24666,49297,18,7,387337.0,4,9.99,24.99,56.96,1,10.99,10.99,10.99,?,?,?,800,475,38,6,35,2,62,n
16297,24667,49300,18,7,151946.0,6,19.99,19.99,119.94,1,19.99,19.99,19.99,?,1,2,600,539,13,8,52,2,63,y
16298,24668,49302,18,7,10863818.0,133,5.99,99.99,2766.79,14,9.99,49.99,331.86,?,1,2,600,472,60,8,27,1,68,y
16299,24669,49303,18,7,624523.0,6,17.99,19.99,73.96,1,17.99,17.99,17.99,?,1,2,1000,70,192,0,47,2,441,y
16300,2467,4872,12,5,462451.0,4,699.0,699.0,2796.0,1,699.0,699.0,699.0,5,1,2,300,393,1,1,26,2,52,y
16301,24670,49304,18,7,681961.0,11,9.99,649.99,5484.89,2,599.99,599.99,1199.98,1,1,2,3500,509,128,13,54,2,28,n
16302,24671,49306,18,7,6519174.0,56,3.99,599.0,1591.43,4,3.99,17.99,46.96,?,1,2,2500,531,241,2,75,2,10,y
16303,24672,49308,18,7,407829.0,5,12.99,39.99,105.95,5,12.99,39.99,105.95,?,1,2,4000,70,60,1,30,2,364,y
16304,24673,49310,18,7,1301164.0,14,39.4,999.99,4628.58,3,49.95,999.99,1349.93,5,1,2,2300,519,93,16,42,2,62,y
16305,24674,49315,18,7,1337178.0,26,9.99,29.95,434.54,3,9.99,29.95,54.93,?,1,2,4000,603,246,3,46,2,24,y
16306,24675,49317,18,7,930446.0,13,29.99,42.7,393.44,2,29.99,29.99,59.98,?,1,2,600,529,133,3,49,2,17,y
16307,24676,49318,18,7,1174462.0,17,59.99,99.99,1099.85,1,59.99,59.99,59.99,?,1,2,4000,614,27,4,48,1,44,y
16308,24677,49322,18,7,1077722.0,11,15.95,15.95,175.45,1,15.95,15.95,15.95,?,1,2,500,582,4,2,44,2,141,y
16309,24678,49323,18,7,589319.0,4,17.99,17.99,35.98,1,17.99,17.99,17.99,?,1,2,500,564,2,1,20,1,23,y
16310,24679,49325,18,7,228359.0,4,89.99,159.99,499.96,2,89.99,159.99,249.98,5,1,2,2000,594,222,12,48,2,28,y
16311,2468,4875,12,5,2161172.0,7,9.99,34.99,194.93,1,34.99,34.99,34.99,?,?,?,300,444,12,11,35,2,83,n
16312,24680,49329,18,7,2081473.0,50,24.99,199.99,4249.32,11,24.99,89.99,774.85,5,1,2,4000,602,279,10,45,2,27,y
16313,24681,49331,18,7,463008.0,18,9.99,19.99,311.82,5,9.99,19.99,87.95,?,1,2,4000,507,232,10,45,2,27,y
16314,24682,49332,18,7,208738.0,8,3.99,59.99,217.92,3,3.99,59.99,73.97,?,1,2,1000,577,160,6,47,2,7,y
16315,24683,49333,18,7,96904.0,2,19.99,19.99,39.98,1,19.99,19.99,19.99,1,1,2,1100,567,42,2,49,1,4,n
16316,24684,49335,18,7,323921.0,8,99.99,229.99,789.96,1,229.99,229.99,229.99,?,?,?,4000,516,223,10,48,2,21,n
16317,24685,49336,18,7,4750737.0,93,9.99,79.99,2424.29,10,9.99,39.99,228.9,?,1,2,800,514,170,3,42,2,55,y
16318,24686,49338,18,7,1291051.0,28,8.9,34.9,545.68,4,9.99,34.9,84.69,?,1,2,4000,556,135,16,41,2,5,y
16319,24687,49341,18,7,433868.0,13,34.99,49.99,349.92,3,34.99,49.99,134.97,5,1,2,9900,494,152,4,46,2,9,y
16320,24688,49342,18,7,1893203.0,14,12.99,99.99,291.92,1,39.99,39.99,39.99,?,1,2,600,554,186,4,49,2,69,y
16321,24689,49347,18,7,618929.0,15,3.99,59.95,309.73,15,3.99,59.95,309.73,5,1,2,7500,553,318,9,48,2,28,y
16322,2469,4876,12,5,14629495.0,166,4.99,69.99,2780.39,3,7.99,19.99,35.97,?,1,2,600,552,7,1,55,2,251,n
16323,24690,49349,18,7,1105303.0,3,59.0,59.0,177.0,1,59.0,59.0,59.0,5,1,2,600,506,50,5,32,1,42,y
16324,24691,49350,18,7,335048.0,15,12.99,12.99,181.86,4,12.99,12.99,51.96,?,1,2,800,546,84,5,44,2,11,y
16325,24692,49351,18,7,5972.98,115,1.0,29.99,1224.48,2,6.99,29.99,36.98,?,1,2,600,70,34,0,28,2,505,y
16326,24693,49352,18,7,2793837.0,26,7.99,119.95,1353.34,1,49.99,49.99,49.99,1,1,2,600,504,436,15,61,1,176,n
16327,24694,49354,18,7,552194.0,36,15.0,49.99,1604.67,2,15.0,49.99,64.99,?,?,?,600,458,59,10,32,1,213,n
16328,24695,49361,18,7,2502476.0,41,3.99,99.99,953.02,3,9.99,29.99,69.97,?,1,2,300,554,80,2,35,2,14,y
16329,24696,49364,18,7,454308.0,32,5.99,35.99,344.7,4,5.99,20.99,47.97,1,1,2,1900,547,241,5,51,2,81,n
16330,24697,49369,18,7,6581833.0,46,15.0,49.99,1559.2,5,15.0,39.99,127.96,?,1,2,300,456,2,0,48,1,53,y
16331,24698,49370,18,7,172386.0,12,17.99,19.99,227.88,4,17.99,19.99,75.96,?,?,?,900,566,129,5,33,2,21,n
16332,24699,49372,18,7,607116.0,24,19.99,69.99,719.83,2,29.99,49.99,79.98,?,?,?,600,537,29,2,25,1,119,n
16333,247,545,7,5,1438961.0,52,1.0,189.99,1115.87,2,3.0,10.0,13.0,1,1,?,300,475,83,8,29,2,22,n
16334,2470,4877,12,5,2871218.0,61,6.99,99.99,1845.39,10,17.99,99.99,432.9,4,1,2,4000,598,93,23,33,2,77,n
16335,24700,49373,18,7,5767152.0,118,6.0,99.95,2018.11,3,6.0,12.49,25.49,5,1,2,1000,480,184,6,49,2,132,y
16336,24701,49378,18,7,566402.0,17,12.99,49.99,344.35,2,20.0,49.99,69.99,5,1,2,2600,439,142,10,31,2,32,n
16337,24702,49379,18,7,2874685.0,46,1.0,69.99,283.99,2,5.0,7.0,12.0,4,1,2,600,70,63,3,40,1,256,n
16338,24703,49380,18,7,1284481.0,51,12.99,69.95,862.42,2,69.95,69.95,139.9,1,1,2,4000,494,227,3,47,2,39,n
16339,24704,49381,18,7,6651437.0,83,4.99,229.99,1481.05,10,4.99,29.99,149.9,?,1,2,900,511,68,4,47,2,11,y
16340,24705,49382,18,7,3523855.0,104,4.99,89.95,2034.99,15,4.99,89.95,516.77,5,1,2,3000,455,286,18,50,1,6,y
16341,24706,49383,18,7,5921395.0,65,4.99,59.99,1738.43,4,9.99,34.99,77.96,5,1,2,2800,495,338,16,52,2,23,y
16342,24707,49387,18,7,5379654.0,42,4.95,89.99,920.0,15,5.99,49.99,225.9,1,1,2,2700,509,146,11,57,2,18,n
16343,24708,49388,18,7,1375394.0,27,24.99,699.0,6738.98,2,24.99,599.0,623.99,5,1,2,1500,559,34,1,23,1,20,y
16344,24709,49392,18,7,1475.47,15,17.99,39.99,367.22,1,39.99,39.99,39.99,?,1,2,600,70,27,0,33,2,522,y
16345,2471,4878,12,5,1158088.0,18,4.99,69.99,331.26,4,9.99,69.99,106.76,?,1,2,900,546,78,11,62,1,28,y
16346,24710,49393,18,7,2286383.0,24,9.99,49.99,622.79,8,9.99,49.99,204.93,?,1,2,1400,562,264,8,47,2,188,y
16347,24711,49396,18,7,99634.0,6,99.9,99.9,199.8,1,99.9,99.9,99.9,?,?,?,600,80,14,3,53,1,22,n
16348,24712,49398,18,7,2315635.0,20,29.99,89.95,825.69,4,29.99,59.99,189.98,?,1,2,2100,492,61,18,27,2,8,y
16349,24713,49399,18,7,3686185.0,46,9.99,67.95,1193.03,4,19.99,49.99,169.92,?,1,2,300,487,0,0,34,1,27,y
16350,24714,49857,18,7,677049.0,22,9.99,49.99,683.65,3,9.99,49.99,89.97,?,1,2,600,468,38,17,39,1,80,y
16351,24715,49404,18,7,336197.0,10,3.99,29.99,129.9,10,3.99,29.99,129.9,?,1,2,1300,557,66,3,46,2,176,y
16352,24716,49405,18,7,118256.0,3,9.99,59.95,84.93,3,9.99,59.95,84.93,?,1,2,4000,598,135,4,47,1,222,y
16353,24717,49408,18,7,226787.0,13,7.99,9.99,118.87,2,8.99,8.99,17.98,2,1,2,800,523,112,5,36,2,5,n
16354,24718,49409,18,7,418456.0,2,9.99,9.99,19.98,1,9.99,9.99,9.99,2,1,2,1400,522,49,23,60,2,48,n
16355,24719,49410,18,7,1001506.0,29,9.99,59.99,1037.42,5,19.95,59.95,189.87,1,1,?,300,386,1,0,20,2,8,n
16356,2472,4880,12,5,96556.0,6,9.0,9.0,54.0,1,9.0,9.0,9.0,?,?,?,2500,496,145,12,51,1,19,n
16357,24720,49411,18,7,3182146.0,45,2.99,79.99,887.58,7,4.99,79.99,204.93,?,?,?,1800,427,115,4,34,2,10,n
16358,24721,49417,18,7,135213.0,5,19.99,34.99,119.95,5,19.99,34.99,119.95,5,1,2,2000,613,256,4,46,2,15,y
16359,24722,49418,18,7,6669509.0,93,3.0,130.0,1857.35,4,14.99,69.99,122.96,5,1,2,1600,558,207,4,46,2,172,y
16360,24723,49419,18,7,794201.0,25,14.95,84.95,629.38,3,14.95,84.95,184.85,1,1,2,1500,544,59,12,65,2,22,n
16361,24724,49420,18,7,354312.0,17,59.95,59.95,1019.15,4,59.95,59.95,239.8,?,1,2,3700,513,68,10,42,2,102,y
16362,24725,49423,18,7,1131339.0,31,9.99,39.99,839.28,8,9.99,39.99,229.8,?,1,2,600,530,16,0,36,2,120,y
16363,24726,49424,18,7,1751703.0,12,799.99,849.99,8999.89,3,799.99,849.99,2449.97,1,1,2,4000,567,219,19,42,1,7,n
16364,24727,49425,18,7,704021.0,2,19.99,19.99,39.98,1,19.99,19.99,19.99,?,1,2,300,420,8,9,48,2,137,y
16365,24728,49426,18,7,1642314.0,49,3.99,17.99,635.53,8,3.99,17.99,116.92,5,1,2,3400,568,223,6,47,2,11,y
16366,24729,49427,18,7,196796.0,5,34.99,199.99,504.95,2,34.99,199.99,234.98,?,?,?,600,70,18,1,34,1,357,n
16367,2473,32458,20,6,90266.0,2,29.99,29.99,59.98,2,29.99,29.99,59.98,5,1,2,2500,529,204,13,50,2,9,y
16368,24730,49429,18,7,716429.0,10,3.95,34.5,192.89,2,19.99,34.5,54.49,?,1,2,800,578,17,3,30,2,15,y
16369,24731,49430,18,7,3025401.0,59,9.99,379.0,2234.18,14,9.99,79.99,399.86,?,1,2,700,560,157,4,42,1,51,y
16370,24732,49433,18,7,202255.0,7,29.99,29.99,209.93,1,29.99,29.99,29.99,?,1,2,1000,460,94,14,32,2,168,y
